Serial_number:,1072226,,,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,,,
LEVEL UNIT:,ft,,,,,,,,,,,,
Offset:,0.000000 ft,,,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,,,
TEMPERATURE UNIT:, °C,,,,,,,,,,,,
CONDUCTIVITY UNIT:, µS/cm,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,DST,Date & Time,Week of WY2019,TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (S/m),Water LEVEL (ft.),WSE (ft),NOAA Hourly Rainfall (inch),NOTES,,
6/7/2019,0:45,0:45,6/7/2019 0:45,37,17.2,1226,0.1226,1.613,7.523,,,,
6/7/2019,1:00,1:00,6/7/2019 1:00,37,17.2,1226,0.1226,1.611,7.521,,,,
6/7/2019,1:15,1:15,6/7/2019 1:15,37,17.2,1226,0.1226,1.615,7.525,,,,
6/7/2019,1:30,1:30,6/7/2019 1:30,37,17.2,1226,0.1226,1.621,7.531,,,,
6/7/2019,1:45,1:45,6/7/2019 1:45,37,17.2,1226,0.1226,1.622,7.532,,,,
6/7/2019,2:00,2:00,6/7/2019 2:00,37,17.2,1226,0.1226,1.63,7.54,,,,
6/7/2019,2:15,2:15,6/7/2019 2:15,37,17.2,1226,0.1226,1.649,7.559,,,,
6/7/2019,2:30,2:30,6/7/2019 2:30,37,17.2,1226,0.1226,1.639,7.549,,,,
6/7/2019,2:45,2:45,6/7/2019 2:45,37,17.2,1226,0.1226,1.643,7.553,,,,
6/7/2019,3:00,3:00,6/7/2019 3:00,37,17.2,1226,0.1226,1.642,7.552,,,,
6/7/2019,3:15,3:15,6/7/2019 3:15,37,17.2,1226,0.1226,1.652,7.562,,,,
6/7/2019,3:30,3:30,6/7/2019 3:30,37,17.2,1226,0.1226,1.666,7.576,,,,
6/7/2019,3:45,3:45,6/7/2019 3:45,37,17.2,1226,0.1226,1.652,7.562,,,,
6/7/2019,4:00,4:00,6/7/2019 4:00,37,17.2,1226,0.1226,1.655,7.565,,,,
6/7/2019,4:15,4:15,6/7/2019 4:15,37,17.2,1226,0.1226,1.666,7.576,,,,
6/7/2019,4:30,4:30,6/7/2019 4:30,37,17.2,1226,0.1226,1.654,7.564,,,,
6/7/2019,4:45,4:45,6/7/2019 4:45,37,17.2,1226,0.1226,1.66,7.57,,,,
6/7/2019,5:00,5:00,6/7/2019 5:00,37,17.2,1226,0.1226,1.667,7.577,,,,
6/7/2019,5:15,5:15,6/7/2019 5:15,37,17.2,1226,0.1226,1.683,7.593,,,,
6/7/2019,5:30,5:30,6/7/2019 5:30,37,17.2,1226,0.1226,1.672,7.582,,,,
6/7/2019,5:45,5:45,6/7/2019 5:45,37,17.2,1226,0.1226,1.678,7.588,,,,
6/7/2019,6:00,6:00,6/7/2019 6:00,37,17.2,1226,0.1226,1.676,7.586,,,,
6/7/2019,6:15,6:15,6/7/2019 6:15,37,17.2,1226,0.1226,1.68,7.59,,,,
6/7/2019,6:30,6:30,6/7/2019 6:30,37,17.2,1226,0.1226,1.677,7.587,,,,
6/7/2019,6:45,6:45,6/7/2019 6:45,37,17.2,1226,0.1226,1.665,7.575,,,,
6/7/2019,7:00,7:00,6/7/2019 7:00,37,17.2,1226,0.1226,1.679,7.589,,,,
6/7/2019,7:15,7:15,6/7/2019 7:15,37,17.2,1226,0.1226,1.677,7.587,,,,
6/7/2019,7:30,7:30,6/7/2019 7:30,37,17.2,1226,0.1226,1.684,7.594,,,,
6/7/2019,7:45,7:45,6/7/2019 7:45,37,17.2,1226,0.1226,1.68,7.59,,,,
6/7/2019,8:00,8:00,6/7/2019 8:00,37,17.2,1226,0.1226,1.677,7.587,,,,
6/7/2019,8:15,8:15,6/7/2019 8:15,37,17.2,1226,0.1226,1.682,7.592,,,,
6/7/2019,8:30,8:30,6/7/2019 8:30,37,17.2,1226,0.1226,1.686,7.596,,,,
6/7/2019,8:45,8:45,6/7/2019 8:45,37,17.2,1226,0.1226,1.687,7.597,,,,
6/7/2019,9:00,9:00,6/7/2019 9:00,37,17.2,1225,0.1225,1.691,7.601,,,,
6/7/2019,9:15,9:15,6/7/2019 9:15,37,17.2,1226,0.1226,1.698,7.608,,,,
6/7/2019,9:30,9:30,6/7/2019 9:30,37,17.2,1226,0.1226,1.693,7.603,,,,
6/7/2019,9:45,9:45,6/7/2019 9:45,37,17.2,1226,0.1226,1.695,7.605,,,,
6/7/2019,10:00,10:00,6/7/2019 10:00,37,17.2,1226,0.1226,1.694,7.604,,,,
6/7/2019,10:15,10:15,6/7/2019 10:15,37,17.2,1225,0.1225,1.695,7.605,,,,
6/7/2019,10:30,10:30,6/7/2019 10:30,37,17.2,1226,0.1226,1.695,7.605,,,,
6/7/2019,10:45,10:45,6/7/2019 10:45,37,17.2,1226,0.1226,1.688,7.598,,,,
6/7/2019,11:00,11:00,6/7/2019 11:00,37,17.2,1226,0.1226,1.691,7.601,,,,
6/7/2019,11:15,11:15,6/7/2019 11:15,37,17.2,1226,0.1226,1.692,7.602,,,,
6/7/2019,11:30,11:30,6/7/2019 11:30,37,17.2,1225,0.1225,1.684,7.594,,,,
6/7/2019,11:45,11:45,6/7/2019 11:45,37,17.2,1225,0.1225,1.678,7.588,,,,
6/7/2019,12:00,12:00,6/7/2019 12:00,37,17.2,1226,0.1226,1.684,7.594,,,,
6/7/2019,12:15,12:15,6/7/2019 12:15,37,17.2,1225,0.1225,1.684,7.594,,,,
6/7/2019,12:30,12:30,6/7/2019 12:30,37,17.2,1226,0.1226,1.677,7.587,,,,
6/7/2019,12:45,12:45,6/7/2019 12:45,37,17.2,1226,0.1226,1.685,7.595,,,,
6/7/2019,13:00,13:00,6/7/2019 13:00,37,17.2,1226,0.1226,1.671,7.581,,,,
6/7/2019,13:15,13:15,6/7/2019 13:15,37,17.2,1226,0.1226,1.668,7.578,,,,
6/7/2019,13:30,13:30,6/7/2019 13:30,37,17.2,1226,0.1226,1.656,7.566,,,,
6/7/2019,13:45,13:45,6/7/2019 13:45,37,17.2,1226,0.1226,1.667,7.577,,,,
6/7/2019,14:00,14:00,6/7/2019 14:00,37,17.2,1226,0.1226,1.64,7.55,,,,
6/7/2019,14:15,14:15,6/7/2019 14:15,37,17.2,1226,0.1226,1.651,7.561,,,,
6/7/2019,14:30,14:30,6/7/2019 14:30,37,17.2,1226,0.1226,1.638,7.548,,,,
6/7/2019,14:45,14:45,6/7/2019 14:45,37,17.2,1225,0.1225,1.635,7.545,,,,
6/7/2019,15:00,15:00,6/7/2019 15:00,37,17.2,1226,0.1226,1.626,7.536,,,,
6/7/2019,15:15,15:15,6/7/2019 15:15,37,17.2,1226,0.1226,1.617,7.527,,,,
6/7/2019,15:30,15:30,6/7/2019 15:30,37,17.2,1226,0.1226,1.622,7.532,,,,
6/7/2019,15:45,15:45,6/7/2019 15:45,37,17.2,1226,0.1226,1.61,7.52,,,,
6/7/2019,16:00,16:00,6/7/2019 16:00,37,17.2,1226,0.1226,1.602,7.512,,,,
6/7/2019,16:15,16:15,6/7/2019 16:15,37,17.3,1226,0.1226,1.599,7.509,,,,
6/7/2019,16:30,16:30,6/7/2019 16:30,37,17.2,1226,0.1226,1.598,7.508,,,,
6/7/2019,16:45,16:45,6/7/2019 16:45,37,17.3,1226,0.1226,1.576,7.486,,,,
6/7/2019,17:00,17:00,6/7/2019 17:00,37,17.3,1226,0.1226,1.584,7.494,,,,
6/7/2019,17:15,17:15,6/7/2019 17:15,37,17.3,1226,0.1226,1.583,7.493,,,,
6/7/2019,17:30,17:30,6/7/2019 17:30,37,17.3,1226,0.1226,1.578,7.488,,,,
6/7/2019,17:45,17:45,6/7/2019 17:45,37,17.3,1226,0.1226,1.583,7.493,,,,
6/7/2019,18:00,18:00,6/7/2019 18:00,37,17.3,1226,0.1226,1.563,7.473,,,,
6/7/2019,18:15,18:15,6/7/2019 18:15,37,17.3,1225,0.1225,1.567,7.477,,,,
6/7/2019,18:30,18:30,6/7/2019 18:30,37,17.3,1226,0.1226,1.571,7.481,,,,
6/7/2019,18:45,18:45,6/7/2019 18:45,37,17.3,1225,0.1225,1.565,7.475,,,,
6/7/2019,19:00,19:00,6/7/2019 19:00,37,17.3,1226,0.1226,1.565,7.475,,,,
6/7/2019,19:15,19:15,6/7/2019 19:15,37,17.3,1225,0.1225,1.556,7.466,,,,
6/7/2019,19:30,19:30,6/7/2019 19:30,37,17.3,1225,0.1225,1.553,7.463,,,,
6/7/2019,19:45,19:45,6/7/2019 19:45,37,17.3,1226,0.1226,1.564,7.474,,,,
6/7/2019,20:00,20:00,6/7/2019 20:00,37,17.3,1226,0.1226,1.559,7.469,,,,
6/7/2019,20:15,20:15,6/7/2019 20:15,37,17.3,1226,0.1226,1.557,7.467,,,,
6/7/2019,20:30,20:30,6/7/2019 20:30,37,17.3,1225,0.1225,1.552,7.462,,,,
6/7/2019,20:45,20:45,6/7/2019 20:45,37,17.3,1226,0.1226,1.555,7.465,,,,
6/7/2019,21:00,21:00,6/7/2019 21:00,37,17.3,1226,0.1226,1.556,7.466,,,,
6/7/2019,21:15,21:15,6/7/2019 21:15,37,17.3,1225,0.1225,1.557,7.467,,,,
6/7/2019,21:30,21:30,6/7/2019 21:30,37,17.3,1225,0.1225,1.551,7.461,,,,
6/7/2019,21:45,21:45,6/7/2019 21:45,37,17.3,1225,0.1225,1.555,7.465,,,,
6/7/2019,22:00,22:00,6/7/2019 22:00,37,17.3,1226,0.1226,1.551,7.461,,,,
6/7/2019,22:15,22:15,6/7/2019 22:15,37,17.3,1225,0.1225,1.557,7.467,,,,
6/7/2019,22:30,22:30,6/7/2019 22:30,37,17.3,1225,0.1225,1.561,7.471,,,,
6/7/2019,22:45,22:45,6/7/2019 22:45,37,17.3,1225,0.1225,1.553,7.463,,,,
6/7/2019,23:00,23:00,6/7/2019 23:00,37,17.3,1226,0.1226,1.569,7.479,,,,
6/7/2019,23:15,23:15,6/7/2019 23:15,37,17.3,1225,0.1225,1.565,7.475,,,,
6/7/2019,23:30,23:30,6/7/2019 23:30,37,17.3,1225,0.1225,1.568,7.478,,,,
6/7/2019,23:45,23:45,6/7/2019 23:45,37,17.3,1225,0.1225,1.563,7.473,,,,
6/8/2019,0:00,0:00,6/8/2019 0:00,37,17.3,1225,0.1225,1.569,7.479,,,,
6/8/2019,0:15,0:15,6/8/2019 0:15,37,17.3,1225,0.1225,1.579,7.489,,,,
6/8/2019,0:30,0:30,6/8/2019 0:30,37,17.3,1225,0.1225,1.575,7.485,,,,
6/8/2019,0:45,0:45,6/8/2019 0:45,37,17.3,1225,0.1225,1.577,7.487,,,,
6/8/2019,1:00,1:00,6/8/2019 1:00,37,17.3,1225,0.1225,1.576,7.486,,,,
6/8/2019,1:15,1:15,6/8/2019 1:15,37,17.3,1225,0.1225,1.582,7.492,,,,
6/8/2019,1:30,1:30,6/8/2019 1:30,37,17.3,1225,0.1225,1.586,7.496,,,,
6/8/2019,1:45,1:45,6/8/2019 1:45,37,17.3,1225,0.1225,1.591,7.501,,,,
6/8/2019,2:00,2:00,6/8/2019 2:00,37,17.3,1225,0.1225,1.601,7.511,,,,
6/8/2019,2:15,2:15,6/8/2019 2:15,37,17.3,1225,0.1225,1.605,7.515,,,,
6/8/2019,2:30,2:30,6/8/2019 2:30,37,17.3,1225,0.1225,1.595,7.505,,,,
6/8/2019,2:45,2:45,6/8/2019 2:45,37,17.3,1225,0.1225,1.596,7.506,,,,
6/8/2019,3:00,3:00,6/8/2019 3:00,37,17.3,1225,0.1225,1.594,7.504,,,,
6/8/2019,3:15,3:15,6/8/2019 3:15,37,17.3,1225,0.1225,1.6,7.51,,,,
6/8/2019,3:30,3:30,6/8/2019 3:30,37,17.3,1225,0.1225,1.61,7.52,,,,
6/8/2019,3:45,3:45,6/8/2019 3:45,37,17.3,1225,0.1225,1.602,7.512,,,,
6/8/2019,4:00,4:00,6/8/2019 4:00,37,17.3,1225,0.1225,1.615,7.525,,,,
6/8/2019,4:15,4:15,6/8/2019 4:15,37,17.3,1225,0.1225,1.607,7.517,,,,
6/8/2019,4:30,4:30,6/8/2019 4:30,37,17.3,1225,0.1225,1.606,7.516,,,,
6/8/2019,4:45,4:45,6/8/2019 4:45,37,17.3,1225,0.1225,1.617,7.527,,,,
6/8/2019,5:00,5:00,6/8/2019 5:00,37,17.3,1225,0.1225,1.609,7.519,,,,
6/8/2019,5:15,5:15,6/8/2019 5:15,37,17.3,1225,0.1225,1.622,7.532,,,,
6/8/2019,5:30,5:30,6/8/2019 5:30,37,17.3,1225,0.1225,1.618,7.528,,,,
6/8/2019,5:45,5:45,6/8/2019 5:45,37,17.3,1225,0.1225,1.62,7.53,,,,
6/8/2019,6:00,6:00,6/8/2019 6:00,37,17.3,1225,0.1225,1.617,7.527,,,,
6/8/2019,6:15,6:15,6/8/2019 6:15,37,17.3,1225,0.1225,1.623,7.533,,,,
6/8/2019,6:30,6:30,6/8/2019 6:30,37,17.3,1225,0.1225,1.623,7.533,,,,
6/8/2019,6:45,6:45,6/8/2019 6:45,37,17.3,1225,0.1225,1.629,7.539,,,,
6/8/2019,7:00,7:00,6/8/2019 7:00,37,17.3,1225,0.1225,1.642,7.552,,,,
6/8/2019,7:15,7:15,6/8/2019 7:15,37,17.3,1225,0.1225,1.629,7.539,,,,
6/8/2019,7:30,7:30,6/8/2019 7:30,37,17.3,1225,0.1225,1.638,7.548,,,,
6/8/2019,7:45,7:45,6/8/2019 7:45,37,17.3,1225,0.1225,1.63,7.54,,,,
6/8/2019,8:00,8:00,6/8/2019 8:00,37,17.3,1225,0.1225,1.638,7.548,,,,
6/8/2019,8:15,8:15,6/8/2019 8:15,37,17.3,1225,0.1225,1.646,7.556,,,,
6/8/2019,8:30,8:30,6/8/2019 8:30,37,17.3,1225,0.1225,1.641,7.551,,,,
6/8/2019,8:45,8:45,6/8/2019 8:45,37,17.3,1225,0.1225,1.647,7.557,,,,
6/8/2019,9:00,9:00,6/8/2019 9:00,37,17.3,1225,0.1225,1.641,7.551,,,,
6/8/2019,9:15,9:15,6/8/2019 9:15,37,17.3,1225,0.1225,1.651,7.561,,,,
6/8/2019,9:30,9:30,6/8/2019 9:30,37,17.3,1225,0.1225,1.651,7.561,,,,
6/8/2019,9:45,9:45,6/8/2019 9:45,37,17.3,1225,0.1225,1.642,7.552,,,,
6/8/2019,10:00,10:00,6/8/2019 10:00,37,17.3,1225,0.1225,1.638,7.548,,,,
6/8/2019,10:15,10:15,6/8/2019 10:15,37,17.3,1225,0.1225,1.637,7.547,,,,
6/8/2019,10:30,10:30,6/8/2019 10:30,37,17.3,1225,0.1225,1.625,7.535,,,,
6/8/2019,10:45,10:45,6/8/2019 10:45,37,17.3,1225,0.1225,1.63,7.54,,,,
6/8/2019,11:00,11:00,6/8/2019 11:00,37,17.3,1225,0.1225,1.628,7.538,,,,
6/8/2019,11:15,11:15,6/8/2019 11:15,37,17.3,1225,0.1225,1.627,7.537,,,,
6/8/2019,11:30,11:30,6/8/2019 11:30,37,17.3,1225,0.1225,1.622,7.532,,,,
6/8/2019,11:45,11:45,6/8/2019 11:45,37,17.3,1225,0.1225,1.614,7.524,,,,
6/8/2019,12:00,12:00,6/8/2019 12:00,37,17.3,1225,0.1225,1.606,7.516,,,,
6/8/2019,12:15,12:15,6/8/2019 12:15,37,17.3,1225,0.1225,1.606,7.516,,,,
6/8/2019,12:30,12:30,6/8/2019 12:30,37,17.3,1225,0.1225,1.604,7.514,,,,
6/8/2019,12:45,12:45,6/8/2019 12:45,37,17.3,1225,0.1225,1.602,7.512,,,,
6/8/2019,13:00,13:00,6/8/2019 13:00,37,17.3,1225,0.1225,1.6,7.51,,,,
6/8/2019,13:15,13:15,6/8/2019 13:15,37,17.3,1225,0.1225,1.584,7.494,,,,
6/8/2019,13:30,13:30,6/8/2019 13:30,37,17.3,1225,0.1225,1.576,7.486,,,,
6/8/2019,13:45,13:45,6/8/2019 13:45,37,17.3,1225,0.1225,1.576,7.486,,,,
6/8/2019,14:00,14:00,6/8/2019 14:00,37,17.3,1225,0.1225,1.578,7.488,,,,
6/8/2019,14:15,14:15,6/8/2019 14:15,37,17.3,1225,0.1225,1.566,7.476,,,,
6/8/2019,14:30,14:30,6/8/2019 14:30,37,17.3,1225,0.1225,1.561,7.471,,,,
6/8/2019,14:45,14:45,6/8/2019 14:45,37,17.3,1225,0.1225,1.553,7.463,,,,
6/8/2019,15:00,15:00,6/8/2019 15:00,37,17.3,1225,0.1225,1.55,7.46,,,,
6/8/2019,15:15,15:15,6/8/2019 15:15,37,17.3,1225,0.1225,1.551,7.461,,,,
6/8/2019,15:30,15:30,6/8/2019 15:30,37,17.3,1225,0.1225,1.536,7.446,,,,
6/8/2019,15:45,15:45,6/8/2019 15:45,37,17.3,1225,0.1225,1.537,7.447,,,,
6/8/2019,16:00,16:00,6/8/2019 16:00,37,17.3,1225,0.1225,1.528,7.438,,,,
6/8/2019,16:15,16:15,6/8/2019 16:15,37,17.3,1225,0.1225,1.527,7.437,,,,
6/8/2019,16:30,16:30,6/8/2019 16:30,37,17.3,1225,0.1225,1.526,7.436,,,,
6/8/2019,16:45,16:45,6/8/2019 16:45,37,17.3,1225,0.1225,1.522,7.432,,,,
6/8/2019,17:00,17:00,6/8/2019 17:00,37,17.3,1225,0.1225,1.519,7.429,,,,
6/8/2019,17:15,17:15,6/8/2019 17:15,37,17.3,1225,0.1225,1.518,7.428,,,,
6/8/2019,17:30,17:30,6/8/2019 17:30,37,17.3,1225,0.1225,1.525,7.435,,,,
6/8/2019,17:45,17:45,6/8/2019 17:45,37,17.3,1225,0.1225,1.509,7.419,,,,
6/8/2019,18:00,18:00,6/8/2019 18:00,37,17.3,1225,0.1225,1.502,7.412,,,,
6/8/2019,18:15,18:15,6/8/2019 18:15,37,17.3,1225,0.1225,1.513,7.423,,,,
6/8/2019,18:30,18:30,6/8/2019 18:30,37,17.3,1225,0.1225,1.51,7.42,,,,
6/8/2019,18:45,18:45,6/8/2019 18:45,37,17.4,1225,0.1225,1.508,7.418,,,,
6/8/2019,19:00,19:00,6/8/2019 19:00,37,17.3,1225,0.1225,1.508,7.418,,,,
6/8/2019,19:15,19:15,6/8/2019 19:15,37,17.3,1225,0.1225,1.503,7.413,,,,
6/8/2019,19:30,19:30,6/8/2019 19:30,37,17.3,1225,0.1225,1.508,7.418,,,,
6/8/2019,19:45,19:45,6/8/2019 19:45,37,17.4,1225,0.1225,1.5,7.41,,,,
6/8/2019,20:00,20:00,6/8/2019 20:00,37,17.4,1225,0.1225,1.504,7.414,,,,
6/8/2019,20:15,20:15,6/8/2019 20:15,37,17.4,1225,0.1225,1.501,7.411,,,,
6/8/2019,20:30,20:30,6/8/2019 20:30,37,17.3,1225,0.1225,1.497,7.407,,,,
6/8/2019,20:45,20:45,6/8/2019 20:45,37,17.4,1225,0.1225,1.494,7.404,,,,
6/8/2019,21:00,21:00,6/8/2019 21:00,37,17.4,1225,0.1225,1.502,7.412,,,,
6/8/2019,21:15,21:15,6/8/2019 21:15,37,17.4,1225,0.1225,1.512,7.422,,,,
6/8/2019,21:30,21:30,6/8/2019 21:30,37,17.4,1225,0.1225,1.51,7.42,,,,
6/8/2019,21:45,21:45,6/8/2019 21:45,37,17.4,1225,0.1225,1.509,7.419,,,,
6/8/2019,22:00,22:00,6/8/2019 22:00,37,17.4,1225,0.1225,1.506,7.416,,,,
6/8/2019,22:15,22:15,6/8/2019 22:15,37,17.4,1225,0.1225,1.52,7.43,,,,
6/8/2019,22:30,22:30,6/8/2019 22:30,37,17.4,1225,0.1225,1.521,7.431,,,,
6/8/2019,22:45,22:45,6/8/2019 22:45,37,17.4,1225,0.1225,1.518,7.428,,,,
6/8/2019,23:00,23:00,6/8/2019 23:00,37,17.4,1225,0.1225,1.526,7.436,,,,
6/8/2019,23:15,23:15,6/8/2019 23:15,37,17.4,1225,0.1225,1.526,7.436,,,,
6/8/2019,23:30,23:30,6/8/2019 23:30,37,17.4,1225,0.1225,1.527,7.437,,,,
6/8/2019,23:45,23:45,6/8/2019 23:45,37,17.4,1225,0.1225,1.521,7.431,,,,
6/9/2019,0:00,0:00,6/9/2019 0:00,37,17.4,1225,0.1225,1.543,7.453,,,,
6/9/2019,0:15,0:15,6/9/2019 0:15,37,17.4,1225,0.1225,1.533,7.443,,,,
6/9/2019,0:30,0:30,6/9/2019 0:30,37,17.4,1225,0.1225,1.546,7.456,,,,
6/9/2019,0:45,0:45,6/9/2019 0:45,37,17.4,1225,0.1225,1.541,7.451,,,,
6/9/2019,1:00,1:00,6/9/2019 1:00,37,17.4,1225,0.1225,1.554,7.464,,,,
6/9/2019,1:15,1:15,6/9/2019 1:15,37,17.4,1225,0.1225,1.552,7.462,,,,
6/9/2019,1:30,1:30,6/9/2019 1:30,37,17.4,1225,0.1225,1.555,7.465,,,,
6/9/2019,1:45,1:45,6/9/2019 1:45,37,17.4,1225,0.1225,1.562,7.472,,,,
6/9/2019,2:00,2:00,6/9/2019 2:00,37,17.4,1225,0.1225,1.559,7.469,,,,
6/9/2019,2:15,2:15,6/9/2019 2:15,37,17.4,1225,0.1225,1.559,7.469,,,,
6/9/2019,2:30,2:30,6/9/2019 2:30,37,17.4,1225,0.1225,1.556,7.466,,,,
6/9/2019,2:45,2:45,6/9/2019 2:45,37,17.4,1225,0.1225,1.56,7.47,,,,
6/9/2019,3:00,3:00,6/9/2019 3:00,37,17.4,1225,0.1225,1.568,7.478,,,,
6/9/2019,3:15,3:15,6/9/2019 3:15,37,17.4,1225,0.1225,1.568,7.478,,,,
6/9/2019,3:30,3:30,6/9/2019 3:30,37,17.4,1225,0.1225,1.565,7.475,,,,
6/9/2019,3:45,3:45,6/9/2019 3:45,37,17.4,1225,0.1225,1.571,7.481,,,,
6/9/2019,4:00,4:00,6/9/2019 4:00,37,17.4,1225,0.1225,1.569,7.479,,,,
6/9/2019,4:15,4:15,6/9/2019 4:15,37,17.4,1225,0.1225,1.574,7.484,,,,
6/9/2019,4:30,4:30,6/9/2019 4:30,37,17.4,1225,0.1225,1.581,7.491,,,,
6/9/2019,4:45,4:45,6/9/2019 4:45,37,17.4,1225,0.1225,1.58,7.49,,,,
6/9/2019,5:00,5:00,6/9/2019 5:00,37,17.4,1225,0.1225,1.582,7.492,,,,
6/9/2019,5:15,5:15,6/9/2019 5:15,37,17.4,1225,0.1225,1.577,7.487,,,,
6/9/2019,5:30,5:30,6/9/2019 5:30,37,17.4,1225,0.1225,1.572,7.482,,,,
6/9/2019,5:45,5:45,6/9/2019 5:45,37,17.4,1225,0.1225,1.578,7.488,,,,
6/9/2019,6:00,6:00,6/9/2019 6:00,37,17.4,1225,0.1225,1.579,7.489,,,,
6/9/2019,6:15,6:15,6/9/2019 6:15,37,17.4,1225,0.1225,1.582,7.492,,,,
6/9/2019,6:30,6:30,6/9/2019 6:30,37,17.4,1225,0.1225,1.585,7.495,,,,
6/9/2019,6:45,6:45,6/9/2019 6:45,37,17.4,1225,0.1225,1.588,7.498,,,,
6/9/2019,7:00,7:00,6/9/2019 7:00,37,17.4,1225,0.1225,1.604,7.514,,,,
6/9/2019,7:15,7:15,6/9/2019 7:15,37,17.4,1225,0.1225,1.59,7.5,,,,
6/9/2019,7:30,7:30,6/9/2019 7:30,37,17.4,1225,0.1225,1.594,7.504,,,,
6/9/2019,7:45,7:45,6/9/2019 7:45,37,17.4,1225,0.1225,1.611,7.521,,,,
6/9/2019,8:00,8:00,6/9/2019 8:00,37,17.4,1225,0.1225,1.607,7.517,,,,
6/9/2019,8:15,8:15,6/9/2019 8:15,37,17.4,1225,0.1225,1.602,7.512,,,,
6/9/2019,8:30,8:30,6/9/2019 8:30,37,17.4,1225,0.1225,1.598,7.508,,,,
6/9/2019,8:45,8:45,6/9/2019 8:45,37,17.4,1226,0.1226,1.608,7.518,,,,
6/9/2019,9:00,9:00,6/9/2019 9:00,37,17.4,1225,0.1225,1.61,7.52,,,,
6/9/2019,9:15,9:15,6/9/2019 9:15,37,17.4,1225,0.1225,1.601,7.511,,,,
6/9/2019,9:30,9:30,6/9/2019 9:30,37,17.4,1226,0.1226,1.604,7.514,,,,
6/9/2019,9:45,9:45,6/9/2019 9:45,37,17.4,1226,0.1226,1.605,7.515,,,,
6/9/2019,10:00,10:00,6/9/2019 10:00,37,17.4,1226,0.1226,1.598,7.508,,,,
6/9/2019,10:15,10:15,6/9/2019 10:15,37,17.4,1225,0.1225,1.607,7.517,,,,
6/9/2019,10:30,10:30,6/9/2019 10:30,37,17.4,1226,0.1226,1.595,7.505,,,,
6/9/2019,10:45,10:45,6/9/2019 10:45,37,17.4,1226,0.1226,1.596,7.506,,,,
6/9/2019,11:00,11:00,6/9/2019 11:00,37,17.4,1226,0.1226,1.584,7.494,,,,
6/9/2019,11:15,11:15,6/9/2019 11:15,37,17.4,1226,0.1226,1.599,7.509,,,,
6/9/2019,11:30,11:30,6/9/2019 11:30,37,17.4,1226,0.1226,1.586,7.496,,,,
6/9/2019,11:45,11:45,6/9/2019 11:45,37,17.4,1225,0.1225,1.59,7.5,,,,
6/9/2019,12:00,12:00,6/9/2019 12:00,37,17.4,1226,0.1226,1.582,7.492,,,,
6/9/2019,12:15,12:15,6/9/2019 12:15,37,17.4,1226,0.1226,1.58,7.49,,,,
6/9/2019,12:30,12:30,6/9/2019 12:30,37,17.4,1225,0.1225,1.576,7.486,,,,
6/9/2019,12:45,12:45,6/9/2019 12:45,37,17.4,1226,0.1226,1.582,7.492,,,,
6/9/2019,13:00,13:00,6/9/2019 13:00,37,17.4,1226,0.1226,1.566,7.476,,,,
6/9/2019,13:15,13:15,6/9/2019 13:15,37,17.4,1226,0.1226,1.561,7.471,,,,
6/9/2019,13:30,13:30,6/9/2019 13:30,37,17.4,1226,0.1226,1.56,7.47,,,,
6/9/2019,13:45,13:45,6/9/2019 13:45,37,17.4,1226,0.1226,1.563,7.473,,,,
6/9/2019,14:00,14:00,6/9/2019 14:00,37,17.4,1226,0.1226,1.545,7.455,,,,
6/9/2019,14:15,14:15,6/9/2019 14:15,37,17.4,1226,0.1226,1.541,7.451,,,,
6/9/2019,14:30,14:30,6/9/2019 14:30,37,17.4,1226,0.1226,1.523,7.433,,,,
6/9/2019,14:45,14:45,6/9/2019 14:45,37,17.4,1226,0.1226,1.529,7.439,,,,
6/9/2019,15:00,15:00,6/9/2019 15:00,37,17.4,1226,0.1226,1.515,7.425,,,,
6/9/2019,15:15,15:15,6/9/2019 15:15,37,17.4,1226,0.1226,1.523,7.433,,,,
6/9/2019,15:30,15:30,6/9/2019 15:30,37,17.4,1226,0.1226,1.521,7.431,,,,
6/9/2019,15:45,15:45,6/9/2019 15:45,37,17.4,1226,0.1226,1.517,7.427,,,,
6/9/2019,16:00,16:00,6/9/2019 16:00,37,17.4,1226,0.1226,1.517,7.427,,,,
6/9/2019,16:15,16:15,6/9/2019 16:15,37,17.4,1226,0.1226,1.507,7.417,,,,
6/9/2019,16:30,16:30,6/9/2019 16:30,37,17.4,1226,0.1226,1.494,7.404,,,,
6/9/2019,16:45,16:45,6/9/2019 16:45,37,17.4,1226,0.1226,1.498,7.408,,,,
6/9/2019,17:00,17:00,6/9/2019 17:00,37,17.4,1226,0.1226,1.503,7.413,,,,
6/9/2019,17:15,17:15,6/9/2019 17:15,37,17.4,1226,0.1226,1.489,7.399,,,,
6/9/2019,17:30,17:30,6/9/2019 17:30,37,17.4,1226,0.1226,1.491,7.401,,,,
6/9/2019,17:45,17:45,6/9/2019 17:45,37,17.4,1226,0.1226,1.489,7.399,,,,
6/9/2019,18:00,18:00,6/9/2019 18:00,37,17.4,1226,0.1226,1.482,7.392,,,,
